TIME,year,month,T,R_HF_index1,R_HF_index2,R_HF_index3,R_HF_index4,R_HF_index5,R_HF_index6,R_HF_index7,R_HF_index8,R_HF_index9,R_HF_index10,R_HF_index11,R_HF_index12,R_HF_index13,R_HF_index14,R_HF_index15,R_HF_index16,R_HF_index17,R_HF_index18,R_HF_index19,R_HF_index20,R_HF_index21,R_HF_index22,R_HF_index23,R_HF_index24,R_HF_index25,R_HF_index26,R_HF_index27,R_HF_index28,R_HF_index29,R_HF_index30,R_HF_index31,R_HF_index32,R_HF_index33,R_HF_index34,R_HF_index35,R_HF_index36,R_HF_index37,R_HF_index38,R_HF_index39,R_HF_index40,R_HF_index41,R_HF_index42,R_HF_index43,R_HF_index44,R_HF_index45,R_HF_index46,R_HF_index47,R_HF_index48,R_HF_index49,R_HF_index50,R_HF_index51,R_HF_index52,R_HF_index53,R_HF_index54,R_HF_index55,eR_HF_index1,eR_HF_index2,eR_HF_index3,eR_HF_index4,eR_HF_index5,eR_HF_index6,eR_HF_index7,eR_HF_index8,eR_HF_index9,eR_HF_index10,eR_HF_index11,eR_HF_index12,eR_HF_index13,eR_HF_index14,eR_HF_index15,eR_HF_index16,eR_HF_index17,eR_HF_index18,eR_HF_index19,eR_HF_index20,eR_HF_index21,eR_HF_index22,eR_HF_index23,eR_HF_index24,eR_HF_index25,eR_HF_index26,eR_HF_index27,eR_HF_index28,eR_HF_index29,eR_HF_index30,eR_HF_index31,eR_HF_index32,eR_HF_index33,eR_HF_index34,eR_HF_index35,eR_HF_index36,eR_HF_index37,eR_HF_index38,eR_HF_index39,eR_HF_index40,eR_HF_index41,eR_HF_index42,eR_HF_index43,eR_HF_index44,eR_HF_index45,eR_HF_index46,eR_HF_index47,eR_HF_index48,eR_HF_index49,eR_HF_index50,eR_HF_index51,eR_HF_index52,eR_HF_index53,eR_HF_index54,eR_HF_index55
2000m6,2000,6,2000,,,,,.0228372,.0156765,,,.0148886,,,,.0692462,-.0047111,.1135072,-.1208126,.0306262,.0313049,,.0281987,,.0852598,,-.0339705,.0473606,.0287818,.0130149,.0296559,.0082152,.0414787,.0278097,.036139,.0318707,.0333651,.0350708,.0299772,,.0123238,,,,,,.0151841,,.0215658,.0079682,.0164637,.0075713,,.0101483,,.04095,,,,,,,.0188452,.0116845,,,.0108966,,,,.0652542,-.0087031,.1095152,-.1248046,.0266342,.0273128,,.0242066,,.0812678,,-.0379625,.0433685,.0247898,.0090229,.0256639,.0042231,.0374867,.0238177,.032147,.0278787,.0293731,.0310787,.0259851,,.0083317,,,,,,.0111921,,.0175738,.0039761,.0124717,.0035792,,.0061563,,.036958,,
2000m7,2000,7,2000,,,,,.0025966,.0118298,,,-.0004001,,,,-.0277824,-.041343,-.0226547,.0704585,-.0038072,-.0383251,,-.0073268,,-.0011006,,.0610951,-.0159262,.0014989,.0021976,-.0037069,.004463,-.006638,-.0022024,-.0060181,-.0093011,-.0081552,-.0066642,-.0126233,,.0004999,,,,,,-.0125788,,.009257,.0056838,.006777,.0080674,,.0036932,,.0287818,,,,,,,-.0021919,.0070412,,,-.0051886,,,,-.0325709,-.0461315,-.0274432,.0656699,-.0085958,-.0431136,,-.0121153,,-.0058891,,.0563066,-.0207147,-.0032896,-.0025909,-.0084954,-.0003255,-.0114265,-.0069909,-.0108066,-.0140896,-.0129437,-.0114527,-.0174119,,-.0042886,,,,,,-.0173673,,.0044685,.0008953,.0019885,.0032789,,-.0010953,,.0239933,,
2000m8,2000,8,2000,,,,,.0128175,.013311,,,.0301412,,,,.0709243,.0773313,.0738079,-.1318186,.0312079,.0087615,,.0250828,,.0295588,,.0914847,.052118,.0199007,.0125213,.0153811,.0236902,.038173,.0198026,.0373921,.0353314,.0364409,.0379574,.0309588,,.0171521,,,,,,.0332413,,.0157749,.0071742,.0141001,-.0028039,,.0211742,,-.0068232,,,,,,,.00783,.0083235,,,.0251536,,,,.0659368,.0723438,.0688204,-.1368061,.0262204,.003774,,.0200952,,.0245713,,.0864971,.0471304,.0149131,.0075337,.0103936,.0187026,.0331855,.0148151,.0324046,.0303439,.0314533,.0329699,.0259713,,.0121645,,,,,,.0282538,,.0107874,.0021867,.0091126,-.0077915,,.0161867,,-.0118108,,
2000m9,2000,9,2000,,,,,-.0044097,.0142973,,,.0093561,,,,-.0440564,.040662,-.0620882,.1259276,-.0568879,-.0663535,,-.0486652,,-.0416557,,-.081644,-.0108587,.0062802,-.0062193,-.0127813,-.0027979,-.014731,-.0116678,-.0124775,-.0157219,-.0148101,-.0132899,-.018331,,-.0221434,,,,,,-.0221434,,.0090588,.0124225,.0120274,-.0018016,,.0044899,,.0044899,,,,,,,-.0094967,.0092103,,,.0042691,,,,-.0491434,.0355749,-.0671752,.1208405,-.0619749,-.0714405,,-.0537522,,-.0467427,,-.086731,-.0159458,.0011932,-.0113063,-.0178684,-.0078849,-.019818,-.0167548,-.0175646,-.020809,-.0198972,-.018377,-.023418,,-.0272304,,,,,,-.0272304,,.0039718,.0073355,.0069403,-.0068887,,-.0005971,,-.0005971,,
2000m10,2000,10,2000,,,,,-.0085363,.0047885,,,.0022974,,,,-.0528735,-.0344879,-.0704225,.0830536,-.03335,-.0379096,,-.0312843,,-.043534,,-.0155198,-.0203048,-.0132879,.0016986,-.0113643,.0108865,-.0256686,-.0101514,-.0180621,-.0220442,-.0204487,-.0189433,-.023842,,-.0073268,,,,,,.0037928,,-.0045102,.0100493,.0041912,-.0184695,,-.0082338,,-.0226547,,,,,,,-.0141207,-.0007959,,,-.003287,,,,-.0584579,-.0400723,-.0760068,.0774692,-.0389344,-.043494,,-.0368687,,-.0491184,,-.0211042,-.0258891,-.0188723,-.0038858,-.0169487,.0053021,-.031253,-.0157357,-.0236465,-.0276286,-.026033,-.0245277,-.0294264,,-.0129112,,,,,,-.0017916,,-.0100945,.004465,-.0013932,-.0240539,,-.0138182,,-.0282391,,
2000m11,2000,11,2000,,,,,-.0252152,.0119286,,,.0102473,,,,-.0880665,-.020713,-.1444479,.1497984,-.0565704,-.0343844,,-.0477207,,-.0610247,,-.1211512,-.0439519,-.0234734,-.0034058,-.0112632,.0054849,-.0484825,-.0155198,-.0355236,-.037216,-.0361724,-.0367262,-.0416338,,.0024969,,,,,,-.0195906,,-.0010005,.0128175,-.0071253,-.0169427,,-.0027037,,.006479,,,,,,,-.0303023,.0068415,,,.0051603,,,,-.0931535,-.0258001,-.1495349,.1447113,-.0616574,-.0394715,,-.0528078,,-.0661117,,-.1262382,-.0490389,-.0285604,-.0084928,-.0163502,.0003979,-.0535696,-.0206068,-.0406106,-.042303,-.0412594,-.0418133,-.0467208,,-.0025902,,,,,,-.0246777,,-.0060875,.0077305,-.0122124,-.0220298,,-.0077907,,.0013919,,
2000m12,2000,12,2000,,,,,-.0031048,.0115332,,,.0254728,,,,.0171521,.1120779,-.0043093,.0041912,.0134097,-.0088389,,.0098513,,.0538251,,.0128175,.031111,.0236189,.0073728,.0101483,.0440102,.0151221,.0137056,.0204887,.0167568,.018057,.0195085,.0154993,,.045069,,,,,,.0320799,,.0063796,-.0032051,-.0001,-.0012007,,.0117309,,.0647573,,,,,,,-.0080924,.0065457,,,.0204853,,,,.0121645,.1070904,-.0092968,-.0007963,.0084221,-.0138265,,.0048638,,.0488375,,.00783,.0261235,.0186313,.0023852,.0051608,.0390226,.0101345,.0087181,.0155011,.0117693,.0130694,.0145209,.0105117,,.0400814,,,,,,.0270924,,.0013921,-.0081927,-.0050875,-.0061883,,.0067434,,.0597697,,
2001m1,2001,1,2001,,,,,.0275179,.0109399,,,-.0158246,,,,.076961,.0159718,.078164,-.0190809,.0640071,.0507882,,.0624113,,.0517382,,.0964005,.0283931,.0448778,.0158734,.0173486,.0135162,.0262699,.0191161,.0333381,.0311672,.0320983,.033339,.0290169,,.0212721,,,,,,.0032946,,.0201947,.0234235,.026934,.0255703,,.0322736,,.0044899,,,,,,,.0221324,.0055545,,,-.02121,,,,.0715756,.0105863,.0727785,-.0244664,.0586217,.0454027,,.0570258,,.0463527,,.091015,.0230076,.0394923,.0104879,.0119632,.0081308,.0208844,.0137306,.0279526,.0257817,.0267128,.0279536,.0236314,,.0158867,,,,,,-.0020909,,.0148092,.018038,.0215485,.0201848,,.0268881,,-.0008956,,
2001m2,2001,2,2001,,,,,.0129162,.0043903,,,.0204887,,,,-.076989,.0171521,-.1404122,.111273,-.027474,-.0196926,,-.0235757,,-.0480355,,-.0220411,-.0259334,-.0038072,-.0082338,-.0042088,.0110942,-.0222374,-.0074275,-.0223479,-.0245376,-.0233495,-.022933,-.0270999,,-.0172479,,,,,,-.03335,,.0104453,.0120274,.0168571,.0111377,,.0001,,-.0116678,,,,,,,.0091234,.0005976,,,.0166959,,,,-.0807818,.0133593,-.1442049,.1074802,-.0312668,-.0234854,,-.0273685,,-.0518283,,-.0258339,-.0297262,-.0076,-.0120266,-.0080016,.0073014,-.0260302,-.0112203,-.0261407,-.0283304,-.0271423,-.0267258,-.0308927,,-.0210407,,,,,,-.0371428,,.0066525,.0082346,.0130643,.0073449,,-.0036928,,-.0154606,,
2001m3,2001,3,2001,,,,,-.0062193,-.0075283,,,.0175452,,,,-.0518197,.0027961,-.0618754,.0689662,-.0311811,-.0598562,,-.0152152,,-.0581589,,.0151841,-.0232686,-.0025031,-.0057163,-.0012007,.0221548,-.0188241,-.0044097,-.0160278,-.0184165,-.0172988,-.0160267,-.0218643,,.0082657,,,,,,-.020611,,.0025966,.0103463,.0166604,-.0038072,,.0032946,,.0070749,,,,,,,-.0104105,-.0117195,,,.013354,,,,-.056011,-.0013951,-.0660666,.064775,-.0353723,-.0640474,,-.0194064,,-.0623501,,.0109929,-.0274598,-.0066943,-.0099075,-.0053919,.0179636,-.0230153,-.0086009,-.020219,-.0226078,-.02149,-.0202179,-.0260555,,.0040745,,,,,,-.0248022,,-.0015946,.0061551,.0124692,-.0079984,,-.0008966,,.0028837,,
2001m4,2001,4,2001,,,,,.0017984,.0022974,,,.0005998,,,,.0555293,.0315956,.0536356,-.1281743,.0154796,.0184291,,.0034939,,.0049875,,.0446865,.0224462,.012225,.0076705,.0059821,-.0066843,.0124057,.0068763,.0193123,.017948,.0189277,.0195752,.0144826,,-.0012007,,,,,,.0372958,,.0075713,.0212721,.015578,-.0034058,,.0107421,,.005087,,,,,,,-.002094,-.0015951,,,-.0032926,,,,.0516369,.0277031,.0497431,-.1320668,.0115872,.0145367,,-.0003985,,.0010951,,.0407941,.0185538,.0083326,.0037781,.0020897,-.0105767,.0085133,.0029839,.0154199,.0140556,.0150353,.0156827,.0105902,,-.0050931,,,,,,.0334034,,.0036789,.0173797,.0116856,-.0072982,,.0068497,,.0011946,,
2001m5,2001,5,2001,,,,,.0271287,.0167588,,,.0027961,,,,.022935,.0114344,-.0087381,-.0232686,.0258627,.022544,,.0187236,,.0047885,,.0658814,.0089597,.0192142,.0084641,.0100493,.0101256,.0117616,.0089597,.0118298,.011113,.0127593,.0126951,.0078084,,-.0010005,,,,,,.0105442,,.009257,.0158734,.0070749,.0063796,,.0068763,,.015578,,,,,,,.0239338,.0135639,,,-.0003988,,,,.0197401,.0082395,-.011933,-.0264635,.0226678,.0193491,,.0155287,,.0015936,,.0626865,.0057649,.0160193,.0052692,.0068544,.0069307,.0085667,.0057649,.0086349,.0079181,.0095644,.0095002,.0046135,,-.0041954,,,,,,.0073493,,.0060621,.0126785,.00388,.0031847,,.0036814,,.0123831,,
2001m6,2001,6,2001,,,,,.0304322,-.0084355,,,.0035935,,,,.0003999,-.0868659,-.0077298,.0098513,.013311,.0014989,,.0140015,,.0058827,,.0354637,-.0032051,.0110388,-.0009004,.0002,-.0043153,.0031879,-.0006002,.0028958,.0022076,.0033275,.0038177,-.0003971,,.0042908,,,,,,.0070749,,-.0023026,.0132123,.0012992,-.0067225,,.0007997,,.0316924,,,,,,,.0276361,-.0112316,,,.0007974,,,,-.0023962,-.089662,-.0105259,.0070552,.0105149,-.0012972,,.0112054,,.0030866,,.0326676,-.0060012,.0082428,-.0036965,-.0025961,-.0071114,.0003918,-.0033963,.0000997,-.0005885,.0005314,.0010216,-.0031932,,.0014947,,,,,,.0042788,,-.0050987,.0104162,-.0014969,-.0095186,,-.0019964,,.0288964,,
2001m7,2001,7,2001,,,,,.007869,.009257,,,.0044899,,,,-.0238829,-.0194887,-.0330399,.0576083,-.0327298,-.0283995,,-.0241902,,-.0702079,,-.0278852,-.0106566,.0029955,.0042908,-.0057163,.0007097,-.0128249,-.0043093,-.0083346,-.008498,-.0074819,-.0071636,-.0118469,,-.0030045,,,,,,-.0144032,,.0069756,.013311,.0075713,.0051865,,.0023971,,-.0063199,,,,,,,.0048734,.0062615,,,.0014944,,,,-.0268784,-.0224842,-.0360354,.0546128,-.0357253,-.031395,,-.0271857,,-.0732034,,-.0308807,-.0136521,0,.0012953,-.0087118,-.0022858,-.0158204,-.0073048,-.0113301,-.0114935,-.0104774,-.0101591,-.0148424,,-.006,,,,,,-.0173987,,.0039801,.0103155,.0045758,.002191,,-.0005984,,-.0093154,,
2001m8,2001,8,2001,,,,,.006777,.0086624,,,.0171521,,,,-.0312843,-.0214279,-.0589011,.0794579,.0017984,-.0064206,,.0057832,,-.0242927,,.0228372,-.012275,.0128175,-.0001,.0047885,.0132824,-.0022425,.0017984,-.0041084,-.0042611,-.0032693,-.002835,-.0068897,,.0056838,,,,,,-.0142003,,.0084641,.0139029,.0125213,.0158734,,.0128175,,.0152826,,,,,,,.0036818,.0055672,,,.0140569,,,,-.0343795,-.0245232,-.0619963,.0763627,-.0012968,-.0095158,,.002688,,-.0273879,,.019742,-.0153702,.0097223,-.0031952,.0016933,.0101872,-.0053377,-.0012968,-.0072036,-.0073563,-.0063645,-.0059302,-.0099849,,.0025886,,,,,,-.0172956,,.0053689,.0108077,.0094261,.0127781,,.0097223,,.0121874,,
2001m9,2001,9,2001,,,,,-.0037069,-.0275768,,,.0130149,,,,-.0904719,.0232281,-.0735389,.0817643,-.0576291,-.0708517,,-.0368715,,-.0846868,,-.0648586,-.0380134,-.0331432,-.005113,-.0199986,.0073678,-.0291745,-.0159262,-.0287082,-.0281526,-.0279233,-.0271215,-.032328,,.0062802,,,,,,-.0108587,,.0023971,.013311,.0063796,-.0349021,,-.0085363,,-.018164,,,,,,,-.0065029,-.0303729,,,.0102188,,,,-.093268,.020432,-.076335,.0789682,-.0604252,-.0736478,,-.0396676,,-.0874829,,-.0676547,-.0408095,-.0359393,-.0079091,-.0227947,.0045717,-.0319706,-.0187222,-.0315043,-.0309487,-.0307193,-.0299176,-.035124,,.0034842,,,,,,-.0136548,,-.000399,.0105149,.0035835,-.0376981,,-.0113324,,-.0209601,,
2001m10,2001,10,2001,,,,,.0083649,.0083649,,,.0001,,,,.043634,.0106432,.0525925,-.0401972,.0277124,.0212721,,.02137,,.0209784,,.0517382,.018331,.0204887,.0072735,.0059821,.014248,.0113246,.009257,.0199007,.0198811,.0214434,.0220775,.0178271,,.0267393,,,,,,.0286846,,.0084641,.0121262,.009257,.0104453,,.0157749,,-.0143018,,,,,,,.0061673,.0061673,,,-.0020976,,,,.0414365,.0084456,.0503949,-.0423948,.0255149,.0190746,,.0191724,,.0187808,,.0495406,.0161334,.0182911,.0050759,.0037845,.0120504,.0091271,.0070594,.0177031,.0176835,.0192459,.0198799,.0156296,,.0245417,,,,,,.0264871,,.0062665,.0099286,.0070594,.0082477,,.0135773,,-.0164994,,
2001m11,2001,11,2001,,,,,.01262,.0022974,,,-.0036065,,,,.0513583,-.0102524,.0523078,-.0775292,.0527822,.0434426,,.0396053,,.0824091,,.0650384,.0195085,.0157749,.0031949,.0038924,-.0227253,.015955,.0035935,.0204887,.0205269,.0217811,.0224921,.0187982,,.001399,,,,,,.0257652,,.0053855,.0260575,.0061809,.0207825,,.0113355,,.0252778,,,,,,,.0109215,.0005988,,,-.0053051,,,,.0496597,-.0119509,.0506092,-.0792278,.0510836,.041744,,.0379067,,.0807106,,.0633398,.0178099,.0140764,.0014963,.0021939,-.0244238,.0142565,.001895,.0187901,.0188283,.0200825,.0207936,.0170996,,-.0002995,,,,,,.0240666,,.0036869,.024359,.0044823,.019084,,.009637,,.0235792,,
2001m12,2001,12,2001,,,,,-.0008003,.0077697,,,.0045895,,,,.0371031,.028879,.0103463,-.0345914,.0465973,.0187236,,.0434426,,.0560967,,.0748291,.0197046,.0149871,.0038924,.0104453,.0117902,.0161627,.0106432,.0169554,.0171776,.018329,.018222,.0162286,,.0149871,,,,,,.0208805,,.0059821,.0171521,-.0008003,.0057832,,.0107421,,.0248877,,,,,,,-.0022992,.0062709,,,.0030906,,,,.0356042,.0273801,.0088474,-.0360903,.0450984,.0172247,,.0419437,,.0545979,,.0733303,.0182057,.0134883,.0023935,.0089464,.0102913,.0146638,.0091443,.0154566,.0156787,.0168301,.0167231,.0147297,,.0134883,,,,,,.0193816,,.0044832,.0156532,-.0022992,.0042844,,.0092432,,.0233888,,
2002m1,2002,1,2002,,,,,.020181,.0085821,,,.0075852,,,,-.00348,-.0160278,-.0167963,.0398551,.0222848,.0347473,,.0162581,,-.0271914,,.0628753,.0022445,.0078273,.0068475,.0045317,.0021188,.0017844,.0045277,.004464,.0043674,.0058926,.0064462,.0029915,,.0041046,,,,,,-.0133406,,.0102127,.0321419,.01375,.0116311,,.0091817,,.00026,,,,,,,.018782,.007183,,,.0061861,,,,-.0048791,-.0174268,-.0181953,.0384561,.0208858,.0333482,,.0148591,,-.0285904,,.0614762,.0008455,.0064283,.0054485,.0031327,.0007197,.0003854,.0031287,.003065,.0029684,.0044936,.0050472,.0015925,,.0027055,,,,,,-.0147396,,.0088137,.0307429,.012351,.0102321,,.0077827,,-.0011391,,
2002m2,2002,2,2002,,,,,-.0038685,-.0035985,,,-.0022225,,,,-.0155625,.0081418,-.0774374,.0355071,.0212741,.0150502,,.0199085,,.0349298,,.0185833,-.008955,-.0138018,.000112,-.0009755,-.0054066,-.0070246,-.0025703,-.0070679,-.0071858,-.0058642,-.0054528,-.0085626,,-.0121525,,,,,,.0029317,,.0004209,.0156962,.0018613,.0033065,,.0040588,,.0046691,,,,,,,-.0051676,-.0048976,,,-.0035216,,,,-.0168616,.0068426,-.0787365,.0342079,.0199749,.013751,,.0186093,,.0336306,,.0172841,-.0102541,-.015101,-.0011872,-.0022746,-.0067057,-.0083238,-.0038695,-.0083671,-.0084849,-.0071633,-.006752,-.0098617,,-.0134517,,,,,,.0016325,,-.0008782,.014397,.0005621,.0020074,,.0027596,,.0033699,,
2002m3,2002,3,2002,,,,,.004895,.0055486,,,.0005528,,,,.0464866,.0355843,.0308754,-.0427509,.0398868,.0391169,,.0294656,,.0106066,,.0830812,.0200693,.0189336,.0063379,.0070699,.0031022,.0156223,.0077936,.0189307,.0184802,.0201212,.0205435,.0172828,,.0208981,,,,,,.0184115,,.006313,.0148531,.0046004,.0186539,,.0141228,,.022759,,,,,,,.0035958,.0042494,,,-.0007463,,,,.0451874,.0342851,.0295763,-.0440501,.0385877,.0378177,,.0281664,,.0093074,,.081782,.0187701,.0176345,.0050387,.0057708,.001803,.0143232,.0064944,.0176315,.017181,.018822,.0192444,.0159836,,.0195989,,,,,,.0171123,,.0050139,.013554,.0033012,.0173548,,.0128236,,.0214599,,
2002m4,2002,4,2002,,,,,.0112653,-.0004411,,,.0098652,,,,-.0017616,.0167588,-.0392066,.0424463,.0262417,.0281403,,.0145851,,-.0156965,,.0787798,.0016556,.0027582,.006155,.0066041,.0034361,.0045208,.0063786,.0027821,.0021527,.0038516,.0044501,.0009685,,.0038924,,,,,,-.015269,,.0059006,.0189552,.0086217,.017268,,.0112594,,.0041912,,,,,,,.0097664,-.00194,,,.0083663,,,,-.0032604,.0152599,-.0407055,.0409474,.0247428,.0266414,,.0130862,,-.0171954,,.0772809,.0001568,.0012593,.0046561,.0051053,.0019372,.0030219,.0048797,.0012833,.0006538,.0023527,.0029512,-.0005303,,.0023935,,,,,,-.0167679,,.0044017,.0174563,.0071228,.0157692,,.0097605,,.0026923,,
2002m5,2002,5,2002,,,,,.0078451,-.0025001,,,.000313,,,,-.0104595,-.0135413,-.0147827,.0400233,.0033544,.029115,,-.000283,,-.0407678,,.016387,.000018,-.0033085,.0047736,.0051517,.0140715,-.0004111,.0043943,.0004159,.000021,.0016626,.0022495,-.0012127,,.0185646,,,,,,-.0087401,,.0020978,.0152472,.0052522,.0025777,,.009572,,.0160702,,,,,,,.0064461,-.0038991,,,-.0010861,,,,-.0118585,-.0149403,-.0161817,.0386243,.0019553,.027716,,-.0016821,,-.0421669,,.014988,-.001381,-.0047075,.0033746,.0037527,.0126725,-.0018101,.0029953,-.0009831,-.001378,.0002636,.0008504,-.0026118,,.0171656,,,,,,-.0101391,,.0006988,.0138481,.0038532,.0011787,,.008173,,.0146712,,
2002m6,2002,6,2002,,,,,-.010978,-.0123864,,,.0004989,,,,-.0452861,-.035679,-.0375388,.0509925,-.0426758,-.0251629,,-.037243,,-.0717291,,-.0476935,-.0266644,-.038955,-.0044408,-.0088258,.0217155,-.0236884,-.0087976,-.0195815,-.019085,-.0172713,-.0168319,-.020517,,.0119454,,,,,,-.0138555,,-.0018958,.0124502,.0022295,.0074343,,.0049736,,.0023373,,,,,,,-.0122772,-.0136856,,,-.0008003,,,,-.0465853,-.0369781,-.038838,.0496933,-.043975,-.0264621,,-.0385421,,-.0730283,,-.0489926,-.0279635,-.0402541,-.00574,-.010125,.0204163,-.0249875,-.0100967,-.0208806,-.0203841,-.0185704,-.018131,-.0218162,,.0106462,,,,,,-.0151547,,-.003195,.011151,.0009304,.0061351,,.0036745,,.0010381,,
2002m7,2002,7,2002,,,,,-.0209581,-.0191798,,,-.0026966,,,,-.0744326,-.0821726,-.0358573,.0621021,-.0509376,-.0359796,,-.0285795,,-.1112154,,-.0572754,-.04009,-.0444693,-.0065635,-.0145747,.0144639,-.0254727,-.0134845,-.0290231,-.0297234,-.0279716,-.0266099,-.0307376,,-.0033917,,,,,,-.0124239,,-.0019649,.0139739,-.0128958,-.0126416,,.000036,,-.0005001,,,,,,,-.022457,-.0206786,,,-.0041955,,,,-.0759315,-.0836714,-.0373561,.0606032,-.0524364,-.0374784,,-.0300784,,-.1127143,,-.0587742,-.0415888,-.0459681,-.0080624,-.0160736,.012965,-.0269716,-.0149834,-.030522,-.0312223,-.0294705,-.0281088,-.0322365,,-.0048906,,,,,,-.0139227,,-.0034638,.012475,-.0143947,-.0141404,,-.0014629,,-.001999,,
2002m8,2002,8,2002,,,,,.0031301,.0049836,,,.0053208,,,,.0026864,.0201477,-.0014931,.0104255,.0173211,-.0151025,,.000059,,.0896277,,.0144471,.002834,.0036842,.0030154,.0033783,.0087437,.0023732,.0033045,.005285,.0047447,.0069131,.0070084,.0039223,,.0062723,,,,,,.0089161,,.0068147,.0061769,.0035178,-.0029714,,.0081328,,.0074154,,,,,,,.0017311,.0035845,,,.0039218,,,,.0012874,.0187486,-.0028921,.0090264,.0159221,-.0165015,,-.00134,,.0882287,,.0130481,.001435,.0022852,.0016164,.0019793,.0073446,.0009742,.0019055,.003886,.0033457,.005514,.0056094,.0025233,,.0048733,,,,,,.0075171,,.0054157,.0047779,.0021188,-.0043704,,.0067338,,.0060164,,
2002m9,2002,9,2002,,,,,-.007351,-.0043926,,,-.002453,,,,-.050236,-.0087128,-.0392742,.0657765,-.0361309,-.0483849,,-.0166834,,-.1039382,,-.0052467,-.0198089,-.0149938,-.0026856,-.0036958,.0132331,-.0160969,-.004467,-.0155655,-.0163103,-.0142105,-.0134764,-.0177547,,.0092758,,,,,,-.0021613,,.0029098,-.0525119,.0157355,-.0097655,,-.0173893,,-.0162889,,,,,,,-.00875,-.0057917,,,-.003852,,,,-.051635,-.0101119,-.0406733,.0643775,-.03753,-.0497839,,-.0180824,,-.1053372,,-.0066458,-.0212079,-.0163929,-.0040846,-.0050948,.011834,-.0174959,-.005866,-.0169645,-.0177093,-.0156095,-.0148754,-.0191537,,.0078768,,,,,,-.0035604,,.0015107,-.053911,.0143365,-.0111645,,-.0187883,,-.017688,,
2002m10,2002,10,2002,,,,,-.0038384,.0036254,,,-.0029092,,,,.0322697,.0234968,.0265894,-.0395395,.0161017,-.0124532,,-.0050517,,.0611788,,.0410268,.0055416,.0069955,.0030743,-.0028551,-.01604,.0007357,-.002015,.0058866,.0047636,.0070878,.0076397,.0041354,,-.0165878,,,,,,.006914,,.0041334,.001415,.0099177,-.0007002,,-.0041345,,-.0028039,,,,,,,-.0052374,.0022264,,,-.0043082,,,,.0308707,.0220978,.0251903,-.0409385,.0147026,-.0138522,,-.0064508,,.0597798,,.0396278,.0041426,.0055965,.0016752,-.0042541,-.017439,-.0006633,-.003414,.0044876,.0033646,.0056888,.0062407,.0027364,,-.0179868,,,,,,.005515,,.0027344,.000016,.0085186,-.0020993,,-.0055336,,-.0042029,,
2002m11,2002,11,2002,,,,,.0227405,.0058996,,,-.0091497,,,,.0547751,.0264111,.05458,-.0662413,.0226779,.0258208,,.0218681,,.009362,,.0303177,.0263498,.0288216,.0094898,.0082122,-.0072955,.0139325,.0083471,.0209627,.0203456,.0222447,.0228812,.0196448,,-.0046458,,,,,,.0200477,,.0111101,-.0010606,.0199565,.0148078,,.0116242,,.0092996,,,,,,,.0215412,.0047003,,,-.010349,,,,.0535758,.0252119,.0533808,-.0674406,.0214786,.0246215,,.0206689,,.0081628,,.0291185,.0251505,.0276224,.0082905,.0070129,-.0084948,.0127332,.0071478,.0197635,.0191463,.0210455,.0216819,.0184455,,-.0058451,,,,,,.0188484,,.0099108,-.0022598,.0187573,.0136085,,.0104249,,.0081003,,
2002m12,2002,12,2002,,,,,.0283931,.0051467,,,.0050472,,,,-.0238215,.0105739,-.0304592,.0573345,-.0030446,-.0076391,,-.0145656,,.0262524,,-.0003401,-.0114149,.0025567,.0089994,.0075911,.0265056,-.0075484,.0067671,-.0021022,-.0026886,-.0006182,.000063,-.0030256,,.0335702,,,,,,-.0244874,,.006926,.0053457,.01411,.0067373,,.0113058,,-.0027839,,,,,,,.0272937,.0040473,,,.0039478,,,,-.0249209,.0094745,-.0315586,.0562351,-.004144,-.0087385,,-.015665,,.025153,,-.0014395,-.0125143,.0014573,.0079,.0064917,.0254062,-.0086478,.0056677,-.0032016,-.003788,-.0017176,-.0010364,-.004125,,.0324708,,,,,,-.0255868,,.0058266,.0042463,.0130106,.0056379,,.0102065,,-.0038833,,
2003m1,2003,1,2003,,,,,.0259406,.0014789,,,.0029656,,,,-.0043093,-.0175023,.0084641,.0106036,.0015788,.0149477,,.0016786,,-.0063904,,-.0065514,-.00007,.0130051,.011553,.0078392,.0198713,.0012692,.0083847,.0064988,.0057693,.0076239,.0085265,.0053745,,.0248877,,,,,,-.0084859,,.0102275,.0123929,.0246829,.0129458,,.0113157,,-.0140381,,,,,,,.0249411,.0004794,,,.0019661,,,,-.0053088,-.0185018,.0074646,.0096041,.0005793,.0139482,,.0006791,,-.0073899,,-.0075509,-.0010695,.0120056,.0105535,.0068397,.0188718,.0002697,.0073852,.0054993,.0047698,.0066244,.007527,.004375,,.0238882,,,,,,-.0094854,,.009228,.0113934,.0236834,.0119463,,.0103162,,-.0150376,,
